Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour
ORD939,Marco's Pizza,"Milwaukee, WI",02-05-2026 20:00,02-05-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD940,Domino's,"Albuquerque, NM",03-05-2026 19:15,03-05-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD941,Pizza Hut,"Atlanta, GA",04-05-2026 20:30,04-05-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,May,Online,9.6,20.4,FALSE,1,20
ORD942,Papa John's,"Omaha, NE",05-05-2026 18:00,05-05-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,May,Online,12,18,FALSE,2,18
ORD943,Little Caesars,"Louisville, KY",06-05-2026 19:15,06-05-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD944,Marco's Pizza,"Milwaukee, WI",07-05-2026 20:30,07-05-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD945,Domino's,"Albuquerque, NM",08-05-2026 19:00,08-05-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD946,Pizza Hut,"Atlanta, GA",09-05-2026 20:15,09-05-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,May,Online,9.6,20.4,FALSE,1,20
ORD947,Papa John's,"Omaha, NE",10-05-2026 18:30,10-05-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,May,Online,12,18,FALSE,2,18
ORD948,Little Caesars,"Louisville, KY",11-05-2026 19:45,11-05-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD949,Marco's Pizza,"Milwaukee, WI",12-05-2026 20:00,12-05-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD950,Papa John's,"Omaha, NE",13-05-2026 18:00,13-05-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,May,Online,12,18,FALSE,2,18
ORD951,Little Caesars,"Louisville, KY",14-05-2026 19:15,14-05-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD952,Marco's Pizza,"Milwaukee, WI",15-05-2026 20:30,15-05-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD953,Domino's,"Albuquerque, NM",16-05-2026 19:00,16-05-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD954,Pizza Hut,"Atlanta, GA",17-05-2026 20:15,17-05-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,May,Online,9.6,20.4,FALSE,1,20
ORD955,Papa John's,"Omaha, NE",18-05-2026 18:30,18-05-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,May,Online,12,18,FALSE,2,18
ORD956,Little Caesars,"Louisville, KY",19-05-2026 19:45,19-05-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD957,Marco's Pizza,"Milwaukee, WI",20-05-2026 20:00,20-05-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD958,Domino's,"Albuquerque, NM",21-05-2026 19:15,21-05-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD959,Pizza Hut,"Atlanta, GA",22-05-2026 20:30,22-05-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,May,Online,9.6,20.4,FALSE,1,20
ORD960,Papa John's,"Omaha, NE",23-05-2026 18:00,23-05-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,TRUE,0.6,May,Online,12,18,FALSE,2,18
ORD961,Little Caesars,"Louisville, KY",24-05-2026 19:15,24-05-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,TRUE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD962,Marco's Pizza,"Milwaukee, WI",25-05-2026 20:30,25-05-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD963,Domino's,"Albuquerque, NM",26-05-2026 19:00,26-05-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD964,Pizza Hut,"Atlanta, GA",27-05-2026 20:15,27-05-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,May,Online,9.6,20.4,FALSE,1,20
ORD965,Papa John's,"Omaha, NE",28-05-2026 18:30,28-05-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,May,Online,12,18,FALSE,2,18
ORD966,Little Caesars,"Louisville, KY",29-05-2026 19:45,29-05-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
ORD967,Marco's Pizza,"Milwaukee, WI",30-05-2026 20:00,30-05-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,May,Offline,10.8,19.2,FALSE,2,20
ORD968,Domino's,"Albuquerque, NM",31-05-2026 19:15,31-05-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,May,Online,13.2,16.8,FALSE,2,19
ORD969,Pizza Hut,"Atlanta, GA",01-06-2026 20:30,01-06-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD970,Papa John's,"Omaha, NE",02-06-2026 18:00,02-06-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,June,Online,12,18,FALSE,2,18
ORD971,Little Caesars,"Louisville, KY",03-06-2026 19:15,03-06-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD972,Marco's Pizza,"Milwaukee, WI",04-06-2026 20:30,04-06-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD973,Domino's,"Albuquerque, NM",05-06-2026 19:00,05-06-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.2,16.8,FALSE,2,19
ORD974,Pizza Hut,"Atlanta, GA",06-06-2026 20:15,06-06-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD975,Papa John's,"Omaha, NE",07-06-2026 18:30,07-06-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,June,Online,12,18,FALSE,2,18
ORD976,Little Caesars,"Louisville, KY",08-06-2026 19:45,08-06-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD977,Marco's Pizza,"Milwaukee, WI",09-06-2026 20:00,09-06-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD978,Papa John's,"Omaha, NE",10-06-2026 18:00,10-06-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,June,Online,12,18,FALSE,2,18
ORD979,Little Caesars,"Louisville, KY",11-06-2026 19:15,11-06-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD980,Marco's Pizza,"Milwaukee, WI",12-06-2026 20:30,12-06-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD981,Domino's,"Albuquerque, NM",13-06-2026 19:00,13-06-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,June,Online,13.2,16.8,FALSE,2,19
ORD982,Pizza Hut,"Atlanta, GA",14-06-2026 20:15,14-06-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD983,Papa John's,"Omaha, NE",15-06-2026 18:30,15-06-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,June,Online,12,18,FALSE,2,18
ORD984,Little Caesars,"Louisville, KY",16-06-2026 19:45,16-06-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD985,Marco's Pizza,"Milwaukee, WI",17-06-2026 20:00,17-06-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD986,Domino's,"Albuquerque, NM",18-06-2026 19:15,18-06-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.2,16.8,FALSE,2,19
ORD987,Pizza Hut,"Atlanta, GA",19-06-2026 20:30,19-06-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD988,Papa John's,"Omaha, NE",20-06-2026 18:00,20-06-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,TRUE,0.6,June,Online,12,18,FALSE,2,18
ORD989,Little Caesars,"Louisville, KY",21-06-2026 19:15,21-06-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,TRUE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD990,Marco's Pizza,"Milwaukee, WI",22-06-2026 20:30,22-06-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD991,Domino's,"Albuquerque, NM",23-06-2026 19:00,23-06-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,June,Online,13.2,16.8,FALSE,2,19
ORD992,Pizza Hut,"Atlanta, GA",24-06-2026 20:15,24-06-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD993,Papa John's,"Omaha, NE",25-06-2026 18:30,25-06-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,June,Online,12,18,FALSE,2,18
ORD994,Little Caesars,"Louisville, KY",26-06-2026 19:45,26-06-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,June,Online,14.4,15.6,FALSE,3,19
ORD995,Marco's Pizza,"Milwaukee, WI",27-06-2026 20:00,27-06-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,June,Offline,10.8,19.2,FALSE,2,20
ORD996,Domino's,"Albuquerque, NM",28-06-2026 19:15,28-06-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,June,Online,13.2,16.8,FALSE,2,19
ORD997,Pizza Hut,"Atlanta, GA",29-06-2026 20:30,29-06-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,June,Online,9.6,20.4,FALSE,1,20
ORD998,Papa John's,"Omaha, NE",30-06-2026 18:00,30-06-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,June,Online,12,18,FALSE,2,18
ORD999,Little Caesars,"Louisville, KY",01-07-2026 19:15,01-07-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,July,Online,14.4,15.6,FALSE,3,19
ORD1000,Marco's Pizza,"Milwaukee, WI",02-07-2026 20:30,02-07-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,July,Offline,10.8,19.2,FALSE,2,20
ORD1001,Domino's,"Albuquerque, NM",03-07-2026 19:00,03-07-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,July,Online,13.2,16.8,FALSE,2,19
ORD1002,Pizza Hut,"Atlanta, GA",04-07-2026 20:15,04-07-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,July,Online,9.6,20.4,FALSE,1,20
ORD1003,Papa John's,"Omaha, NE",05-07-2026 18:30,05-07-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,July,Online,12,18,FALSE,2,18
ORD1004,Little Caesars,"Louisville, KY",06-07-2026 19:45,06-07-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,July,Online,14.4,15.6,FALSE,3,19
ORD1005,Marco's Pizza,"Milwaukee, WI",07-07-2026 20:00,07-07-2026 20:30,30,Medium,Margarita,3,4.5,Medium,UPI,TRUE,FALSE,0.666666667,July,Online,10.8,19.2,FALSE,2,20
